nb_mut	nb_clones	cancer_type	nb_sig_subMU	seed	perc_dip	loglikelihood_MU	loglikelihood_nopi_MU	loglikelihood_subMU	loglikelihood_nopi_subMU	timestamp
300	3	14	23	1948	0.6	-2332.571754409118	-2338.0016536872213	-2337.944643888277	-2342.7458383015132	1581941138.5458434
300	3	14	23	1949	0.8	-2301.867208931713	-2317.587994768455	-2310.844046767982	-2320.94876071923	1581941063.267816
300	3	14	23	1950	1.0	-2114.430791236925	-2120.9170718021355	-2115.8704272224218	-2121.8268741961974	1581941020.2915874
300	3	15	12	1951	0.0	-2525.4009151424043	-2535.980510282164	-2532.071535707655	-2535.4695034781616	1581941131.8121421
300	3	15	12	1952	0.2	-2540.4069960286824	-2551.724945111116	-2552.390329816721	-2557.187510693276	1581941093.3461406
300	3	15	12	1953	0.4	-2513.546355030627	-2526.7985086492936	-2523.3850144745848	-2528.474600363364	1581941421.9304118
300	3	15	12	1954	0.6	-2269.308837715744	-2279.2468832604304	-2281.2597788921594	-2287.082261999441	1581941387.0849752
300	3	15	12	1955	0.8	-2243.49808091539	-2257.090645425263	-2256.358088977632	-2265.132931700644	1581941520.3383079
300	3	15	12	1956	1.0	-2383.469514427689	-2397.5805843797743	-2404.147786719832	-2406.017550351987	1581941034.5835729
300	3	16	7	1957	0.0	-1939.1352232103586	-1949.3820847218035	-1947.109170343183	-1954.6204022630386	1581941165.9069216
300	3	16	7	1958	0.2	-2444.3261644050704	-2455.6222975426604	-2461.4068342956343	-2464.620384931541	1581941138.352898
300	3	16	7	1959	0.4	-2322.1800308475204	-2334.1173302864468	-2332.4462946250874	-2335.9559318066767	1581941108.0924969
300	3	16	7	1960	0.6	-2310.506646139273	-2321.78540058078	-2319.0904215290698	-2323.9444184161052	1581941404.7427022
300	3	16	7	1961	0.8	-2355.460300355735	-2368.6383721727634	-2372.4008164311967	-2376.1853014987546	1581941084.4227314
300	3	16	7	1962	1.0	-2150.2693885998237	-2159.629992694374	-2159.879759836689	-2164.6365450516705	1581941133.8095813
300	3	17	10	1963	0.0	-2280.4819354407887	-2289.2160270309932	-2293.2292453928962	-2300.0196818965665	1581941122.1599722
300	3	17	10	1964	0.2	-2154.234353507898	-2162.930929470883	-2159.776510837023	-2166.6470189672877	1581941104.235425
300	3	17	10	1965	0.4	-2193.3745750390026	-2205.054282987725	-2207.987043730557	-2210.398778464941	1581941626.0778086
300	3	17	10	1966	0.6	-2453.360583636686	-2467.6493126336936	-2466.7764633688416	-2470.915658408421	1581941159.9075313
300	3	17	10	1967	0.8	-2129.1719976591407	-2134.2947671562806	-2133.905799051729	-2135.717413330255	1581941220.825936
300	3	17	10	1968	1.0	-2169.841911917627	-2178.915161152913	-2175.182227476437	-2180.645070216131	1581941118.2073007
300	3	18	13	1969	0.0	-2503.589193142806	-2516.786623728041	-2510.9252927696343	-2519.465662551189	1581941217.0591493
300	3	18	13	1970	0.2	-2532.476647726319	-2546.433630605483	-2540.0892862171904	-2549.024521996117	1581941136.819268
300	3	18	13	1971	0.4	-2510.2028872689034	-2521.659447537807	-2523.453059471892	-2527.5913994599714	1581941225.3948438
300	3	18	13	1972	0.6	-2430.5678443306742	-2440.928398079459	-2439.30609611453	-2444.4488925987	1581941134.2770534
300	3	18	13	1973	0.8	-2255.9135330812724	-2270.8376599354824	-2266.4459834388945	-2274.7807687868544	1581941216.042392
300	3	18	13	1974	1.0	-2403.982350238848	-2424.0913309481907	-2419.000692822668	-2432.6394452822187	1581941142.8223426
300	3	19	19	1975	0.0	-2483.203733388409	-2498.7610946071336	-2490.9087407117004	-2500.3935300299363	1581941245.1251144
300	3	19	19	1976	0.2	-2104.2057271965855	-2114.4073041099446	-2109.363487290054	-2118.4904979635503	1581941624.9240239
300	3	19	19	1977	0.4	-2353.330318385761	-2365.815282052856	-2372.250525475969	-2376.1939734533485	1581941220.414677
300	3	19	19	1978	0.6	-2532.8729269356813	-2545.688177939297	-2543.159989546817	-2548.906031459527	1581941179.5248241
300	3	19	19	1979	0.8	-2215.0540496456324	-2223.7998257223107	-2220.3377406917534	-2225.8423448072963	1581941527.3437521
300	3	19	19	1980	1.0	-2357.468040069148	-2368.345362622701	-2364.442862822766	-2374.09647099156	1581941169.1694589
300	3	20	13	1981	0.0	-2310.6477081013463	-2319.9367075769005	-2320.843794563764	-2326.3184036175016	1581941215.6244266
300	3	20	13	1982	0.2	-2398.389079549273	-2409.170940779739	-2405.012467505473	-2411.984573353201	1581941289.3380067
300	3	20	13	1983	0.4	-2436.878465918554	-2452.781756540765	-2446.7827059512297	-2455.871897498337	1581941592.189583
300	3	20	13	1984	0.6	-2335.3072077895677	-2344.8804345955746	-2340.2670403044062	-2347.2020315498003	1581941179.3781092
300	3	20	13	1985	0.8	-2343.646547371477	-2359.9206770542482	-2351.9457698710594	-2362.966384973972	1581941183.4595017
300	3	20	13	1986	1.0	-2332.1457500462343	-2340.4682913121405	-2309.0832904727386	-2315.379154069353	1581941176.6317399
300	3	21	15	1987	0.0	-2447.5028535519605	-2457.319963704955	-2448.045577814548	-2455.41822730257	1581941209.3769913
300	3	21	15	1988	0.2	-2388.9235680499955	-2399.529288006705	-2398.443095688945	-2403.9700376212186	1581941309.294312
300	3	21	15	1989	0.4	-2453.3612990205193	-2467.885260364191	-2465.824142517597	-2473.178996603184	1581941358.2240748
300	3	21	15	1990	0.6	-2370.4464796892803	-2376.7549252582708	-2374.414235369241	-2378.827339859904	1581941229.6452155
300	3	21	15	1991	0.8	-2463.7324944161114	-2473.328198262236	-2472.1123537187273	-2477.754874553369	1581941281.3044827
300	3	21	15	1992	1.0	-2336.1630743557503	-2347.522846451177	-2338.237051806559	-2345.987844373277	1581941229.02404
300	3	22	16	1993	0.0	-2541.381498035716	-2549.5564409880953	-2551.384929137705	-2554.231202071198	1581941263.945363
300	3	22	16	1994	0.2	-2528.032013121153	-2540.967157007447	-2536.6632444315187	-2543.9350172056666	1581941359.1752162
300	3	22	16	1995	0.4	-2373.0845509774485	-2392.243317258968	-2386.2801850670653	-2398.146244685861	1581941334.4221551
300	3	22	16	1996	0.6	-2325.023202394949	-2338.980010043705	-2329.061948555571	-2339.491052696188	1581941291.3692217
300	3	22	16	1997	0.8	-2249.003164460259	-2265.739535639389	-2257.588156494484	-2267.752265303372	1581941348.0588672
300	3	22	16	1998	1.0	-2205.0460057647715	-2215.975063431221	-2213.2918933922865	-2222.517780839812	1581941233.9434137
300	3	23	12	1999	0.0	-2310.476541353457	-2317.0888175524333	-2316.592269353701	-2319.957518611335	1581941357.629744
300	3	23	12	2000	0.2	-2376.8291698086314	-2387.963421507808	-2394.4795519703675	-2401.8461258703187	1581941262.2066147
300	3	23	12	2001	0.4	-2335.5397427691346	-2342.625165184833	-2338.075334477021	-2344.3031613759877	1581941261.7981524
300	3	23	12	2002	0.6	-2295.320681642015	-2306.3029573744034	-2298.3068341525172	-2307.9421939816025	1581941307.564494
300	3	23	12	2003	0.8	-2348.152196277146	-2357.647736103277	-2355.335138147893	-2361.4441395833364	1581941292.2646496
300	3	23	12	2004	1.0	-2313.679132015785	-2332.6365804891475	-2327.3600343036646	-2337.380279480066	1581941313.835499
300	3	24	16	2005	0.0	-2524.96167221255	-2537.2376491439773	-2533.244562228297	-2540.977217912105	1581969382.3286026
300	3	24	16	2006	0.2	-2343.928160583157	-2360.3092180708372	-2354.133252592571	-2362.608864056172	1581941275.8953702
300	3	24	16	2007	0.4	-2358.8994098284784	-2371.2524566970424	-2379.618883134175	-2385.8367723369697	1581941368.0445747
300	3	24	16	2008	0.6	-2317.1652364628394	-2335.800342743981	-2329.1864400138543	-2342.2368066790195	1581941284.7864041
300	3	24	16	2009	0.8	-2462.968887997459	-2477.3712669929064	-2470.9037510642	-2481.885808797049	1581941338.4988122
300	3	24	16	2010	1.0	-2286.1320636332557	-2294.403531443066	-2289.755717768397	-2296.126946041527	1581941318.8575466
300	3	25	20	2011	0.0	-2429.1348904855186	-2447.263333342765	-2440.7321476881452	-2451.4568599387767	1581941464.2354033
300	3	25	20	2012	0.2	-2288.6620001970896	-2309.199797070133	-2294.891096025821	-2312.672774975132	1581941468.78603
300	3	25	20	2013	0.4	-2450.2039335145832	-2462.310130193442	-2458.95042702302	-2467.124748194425	1581941388.691365
300	3	25	20	2014	0.6	-2435.104626906344	-2445.6643562452755	-2436.74413832552	-2446.0448315401763	1581941337.0456085
300	3	25	20	2015	0.8	-2399.575747906721	-2405.3314304493742	-2405.069537401495	-2408.5176979532944	1581941345.9302874
300	3	25	20	2016	1.0	-2062.2717185907304	-2074.326643140963	-2081.3357867440154	-2084.5984642960548	1581941290.0088584
300	3	26	11	2017	0.0	-2385.167744795958	-2390.5444249507873	-2402.171914427759	-2406.4996782928447	1581941397.8476455
300	3	26	11	2018	0.2	-2256.745375759373	-2263.4090698176997	-2260.777456652745	-2265.238188258045	1581941385.8250818
300	3	26	11	2019	0.4	-2370.525304632476	-2380.002386880718	-2377.763443440438	-2381.8621732873817	1581941395.2162688
300	3	26	11	2020	0.6	-2212.253428037244	-2229.4843390925266	-2220.968431297747	-2233.4131998534576	1581941337.5890198
300	3	26	11	2021	0.8	-2446.177216499632	-2456.564964763251	-2455.9510488319097	-2459.696926860559	1581941408.6785493
300	3	26	11	2022	1.0	-2061.123672063145	-2068.9482850160034	-2067.702535101498	-2070.441130904184	1581941319.2472906
300	3	27	18	2023	0.0	-2308.505848375371	-2315.8230027140257	-2312.346692582034	-2319.1075011825187	1581941531.9225435
300	3	27	18	2024	0.2	-2311.650022831944	-2329.796642471492	-2338.7070013547273	-2341.4384699728007	1581941332.6602468
300	3	27	18	2025	0.4	-2223.329752538038	-2238.82645194974	-2238.209341368692	-2249.560202232279	1581941715.2735765
300	3	27	18	2026	0.6	-2173.58918016885	-2185.0952853795256	-2183.49110416168	-2190.6770026073955	1581941357.954176
300	3	27	18	2027	0.8	-2359.605978320716	-2372.906281420124	-2367.4387171754834	-2376.384319445413	1581941347.895297
300	3	27	18	2028	1.0	-2368.868361932508	-2378.1470083818467	-2369.598816036135	-2379.553176813772	1581941326.7406118
300	3	28	13	2029	0.0	-2270.888030316245	-2275.694788630373	-2272.793031856089	-2276.82152643924	1581941441.0550828
300	3	28	13	2030	0.2	-2308.209203680428	-2320.306357421654	-2321.70666525032	-2325.9621399331813	1581941398.0863526
300	3	28	13	2031	0.4	-2377.6040894594626	-2386.373132979906	-2383.4556572972115	-2390.284586242031	1581941427.00412
300	3	28	13	2032	0.6	-2302.9686197242418	-2318.9642133958523	-2316.404085682129	-2323.690782796097	1581941387.8332393
300	3	28	13	2033	0.8	-2473.893487574917	-2486.582939000058	-2491.184066549151	-2495.1863701928555	1581941561.4782372
300	3	28	13	2034	1.0	-2122.247589524195	-2137.066180074185	-2159.9114741481685	-2162.397369043469	1581941364.1827254
300	3	29	14	2035	0.0	-2309.9906142546147	-2322.1881081916167	-2307.9707215933195	-2319.891598985389	1581941425.2542198
300	3	29	14	2036	0.2	-2410.252224578971	-2422.0809966087572	-2419.896028514604	-2425.117382630955	1581941704.7535076
300	3	29	14	2037	0.4	-2223.5441023709664	-2232.9504660718812	-2226.19959107074	-2234.676816669994	1581941515.3721054
300	3	29	14	2038	0.6	-2284.3849713014442	-2302.4710916346357	-2299.349018362475	-2310.987120482277	1581941443.1127849
300	3	29	14	2039	0.8	-2068.975299469823	-2077.4902848335987	-2083.5109072065616	-2085.761497532384	1581941416.1475506
300	3	29	14	2040	1.0	-2184.832967213246	-2196.745490628336	-2196.3328380335884	-2201.616146517526	1581941376.4767509
300	3	30	14	2041	0.0	-2394.8889655766616	-2407.2630350573795	-2407.503245835702	-2411.692939430687	1581941415.5856915
300	3	30	14	2042	0.2	-2437.699504376579	-2447.998409933444	-2438.6899329516964	-2446.991448171479	1581941468.7910044
300	3	30	14	2043	0.4	-2379.7258494552498	-2392.54677976308	-2388.924078199714	-2393.490833189101	1581941415.5563571
300	3	30	14	2044	0.6	-2311.5236175535865	-2322.9717613810394	-2323.402941336216	-2330.6173567972205	1581941489.9368916
300	3	30	14	2045	0.8	-2362.3064588080483	-2368.8728080041124	-2366.953800220841	-2371.4649041777498	1581941498.0224643
300	3	30	14	2046	1.0	-2294.0422535036732	-2305.441052120117	-2296.7984982788557	-2303.260452433064	1581941389.6438687
600	3	0	7	2047	0.0	-4926.395848816655	-4946.200585079647	-4949.4957729842745	-4953.793361389764	1581941572.9536207
600	3	0	7	2048	0.2	-4841.311103162234	-4856.2225517171755	-4859.7549620630825	-4864.036522021569	1581941461.5877295
600	3	0	7	2049	0.4	-4677.542315900354	-4688.322469181342	-4690.374056452105	-4694.166655376047	1581942314.8432467
600	3	0	7	2050	0.6	-4388.3480841439505	-4399.717792717422	-4401.3332320804975	-4405.6472939350515	1581941647.9433248
600	3	0	7	2051	0.8	-4766.504096814256	-4778.703800755825	-4784.165438619484	-4787.122741237172	1581942335.3057675
600	3	0	7	2052	1.0	-4459.862523318674	-4476.843594942033	-4510.593969668231	-4514.599493302308	1581941839.4608004
600	3	1	8	2053	0.0	-5076.670825905692	-5091.115969135686	-5088.003005456411	-5096.731212274462	1581942211.9932232
600	3	1	8	2054	0.2	-4383.267818551192	-4397.33178731918	-4411.3823036232425	-4413.602885493214	1581941475.6668901
600	3	1	8	2055	0.4	-4715.088417739772	-4723.776046273773	-4721.813734316261	-4726.2041047310795	1581941589.4784687
600	3	1	8	2056	0.6	-5025.3893609732895	-5041.118872689774	-5045.856390458935	-5048.9456934678665	1581941488.0902283
600	3	1	8	2057	0.8	-5069.755128713393	-5082.217282331496	-5080.876336982082	-5085.066563373886	1581941533.2583952
600	3	1	8	2058	1.0	-4692.353125777521	-4697.708557168346	-4698.983008385893	-4701.322534169373	1581941443.295913
600	3	2	20	2059	0.0	-5202.257598554477	-5218.305555825336	-5209.221937678375	-5222.163531108626	1581941608.3920856
600	3	2	20	2060	0.2	-4835.506414467314	-4841.967877187451	-4843.691714145179	-4847.592769611021	1581943377.9739933
600	3	2	20	2061	0.4	-4524.090232686678	-4542.801414824309	-4530.639516930116	-4544.454736035587	1581942141.2266796
600	3	2	20	2062	0.6	-4767.310697067889	-4780.7246587886075	-4771.2543708434005	-4782.54074547197	1581941648.653436
600	3	2	20	2063	0.8	-5070.801911207293	-5077.404323675348	-5062.89824428322	-5068.816739520078	1581941504.4240487
600	3	2	20	2064	1.0	-4625.916274967147	-4637.9830489933665	-4633.662166916595	-4639.139775250174	1581941474.3876038
600	3	3	6	2065	0.0	-4474.942989025849	-4480.929467507593	-4479.299841526635	-4482.158818540911	1581943429.936757
600	3	3	6	2066	0.2	-5132.300762086026	-5149.788769187566	-5147.957601857757	-5158.536983077754	1581942164.166764
600	3	3	6	2067	0.4	-4482.176640224923	-4498.32221993688	-4526.880948446691	-4531.402671263021	1581941509.3974404
600	3	3	6	2068	0.6	-4299.755447701939	-4309.993405858735	-4311.601632707572	-4314.662208046253	1581941961.4406607
600	3	3	6	2069	0.8	-4520.529252455848	-4529.811921139773	-4534.738008646749	-4539.062471361952	1581941498.7257724
600	3	3	6	2070	1.0	-4176.773062765167	-4180.438720762339	-4181.558647571143	-4182.892158788421	1581943328.6609383
600	3	4	14	2071	0.0	-4997.85100532829	-5006.777996972156	-5004.461886591589	-5011.100231814606	1581941834.862561
600	3	4	14	2072	0.2	-4877.558118114985	-4899.534448176545	-4890.794092460599	-4904.623234628105	1581941666.9825692
600	3	4	14	2073	0.4	-4693.243042765038	-4699.956288360144	-4700.354825078302	-4703.393929294397	1581941766.7171955
600	3	4	14	2074	0.6	-5062.381939001017	-5072.312255313865	-5068.76828372331	-5075.138535709973	1581941564.3536952
600	3	4	14	2075	0.8	-4882.501233832143	-4896.61113298424	-4888.386562489512	-4898.918456613339	1581941999.376136
600	3	4	14	2076	1.0	-4659.186051576808	-4677.456915932369	-4675.508222757644	-4681.946808026292	1581941886.8092709
600	3	5	18	2077	0.0	-4637.78103025952	-4652.6212843107405	-4652.179953678211	-4662.24375110492	1581942383.088026
600	3	5	18	2078	0.2	-4726.8957840861385	-4742.300424956706	-4742.790113873227	-4752.139937137531	1581943587.966988
600	3	5	18	2079	0.4	-4267.8654075425675	-4274.697478948308	-4271.313262663711	-4275.41868681585	1581941594.2636342
600	3	5	18	2080	0.6	-4575.951482099362	-4589.6325631089085	-4578.794408066864	-4586.700483803008	1581942185.9772196
600	3	5	18	2081	0.8	-4317.646782985004	-4326.536210575492	-4330.481218775333	-4334.142525442688	1581941516.844031
600	3	5	18	2082	1.0	-4502.368535747619	-4511.146899661011	-4500.774139432338	-4508.464866229621	1581943345.7693508
600	3	6	17	2083	0.0	-4683.9665417283695	-4692.488048801482	-4693.268441790861	-4698.000280755257	1581942235.550035
600	3	6	17	2084	0.2	-4904.087530285698	-4918.7513601863675	-4919.183219617844	-4923.284734360652	1581941677.01976
600	3	6	17	2085	0.4	-4794.951637041986	-4807.51420945373	-4811.27691518521	-4821.37898147237	1581941713.36803
600	3	6	17	2086	0.6	-4678.328245636145	-4687.139370814323	-4684.0929220346525	-4688.398609302378	1581941582.892693
600	3	6	17	2087	0.8	-5023.911342614546	-5039.374934128389	-5038.23908271543	-5046.717898470553	1581943398.4610953
600	3	6	17	2088	1.0	-4511.378844553303	-4530.420462476753	-4518.604273829019	-4533.349171772417	1581941571.1766787
600	3	7	11	2089	0.0	-4960.6069803880955	-4972.0974364635995	-4973.2905167936	-4977.837132782741	1581942294.6836748
600	3	7	11	2090	0.2	-4840.765019632126	-4853.708152636518	-4857.200217497307	-4861.7279271732705	1581941842.2432349
600	3	7	11	2091	0.4	-5025.509461524615	-5039.886451102308	-5047.863103437818	-5054.40711830727	1581941716.9734473
600	3	7	11	2092	0.6	-4809.801810142255	-4824.394668181223	-4820.243890162086	-4828.861742007063	1581941628.1129491
600	3	7	11	2093	0.8	-4599.334441875779	-4616.859060181938	-4613.56432027632	-4620.103938508497	1581941745.5204327
600	3	7	11	2094	1.0	-4565.267306588054	-4580.716645726761	-4577.617618784336	-4580.965143311256	1581941540.251397
600	3	8	5	2095	0.0	-4840.576849720686	-4850.828652941267	-4854.133300159543	-4856.342521022245	1581941703.805117
600	3	8	5	2096	0.2	-4876.304280000645	-4890.00032328938	-4890.518470710002	-4893.386875540489	1581941669.0400503
600	3	8	5	2097	0.4	-5183.7543766964645	-5188.611359517466	-5157.464379701979	-5161.186760517092	1581941799.8716826
600	3	8	5	2098	0.6	-4683.512173770267	-4699.852320666356	-4697.975034082613	-4703.8233009273745	1581941730.7255528
600	3	8	5	2099	0.8	-4418.197460196849	-4431.362687565969	-4431.050597336096	-4434.776640560684	1581941945.7173414
600	3	8	5	2100	1.0	-4512.060866692895	-4520.885791270381	-4521.622703090056	-4521.949487777618	1581941571.0567753
600	3	9	15	2101	0.0	-4625.13236139863	-4636.740065361563	-4632.230619579763	-4645.587553972006	1581941615.4660914
600	3	9	15	2102	0.2	-4730.702125052672	-4740.4185113342555	-4735.560899986784	-4741.958726786259	1581941702.1337457
600	3	9	15	2103	0.4	-4740.468235889976	-4761.738726365487	-4751.473531738079	-4764.745267384417	1581941634.4133804
600	3	9	15	2104	0.6	-4524.125407309168	-4531.936480894715	-4533.1936455832865	-4538.53032650894	1581941793.444061
600	3	9	15	2105	0.8	-4423.678056377941	-4436.411421837755	-4433.0190841483145	-4438.801729014488	1581942143.3512356
600	3	9	15	2106	1.0	-4159.470729225062	-4172.629977988826	-4168.215389203131	-4176.589422255276	1581942015.61556
600	3	10	12	2107	0.0	-4798.19341532409	-4818.050923306364	-4823.684340023736	-4834.356914769007	1581942443.3422997
600	3	10	12	2108	0.2	-4773.643429128502	-4786.630745757996	-4804.8289158111165	-4806.682899479644	1581941651.0259776
600	3	10	12	2109	0.4	-4685.764865460769	-4695.688352781225	-4688.920981011621	-4697.383115752624	1581941692.449212
600	3	10	12	2110	0.6	-4792.949793814414	-4813.083589718381	-4807.549076051739	-4817.770377419583	1581941718.3156505
600	3	10	12	2111	0.8	-4664.318762969082	-4688.532061375311	-4681.055771197044	-4693.169376505541	1581941874.7863107
600	3	10	12	2112	1.0	-4875.000272796317	-4884.8619794161295	-4877.63927404485	-4883.525380680891	1581941633.45705
600	3	11	13	2113	0.0	-5074.524683794085	-5088.705895159536	-5090.047882811989	-5096.597534542512	1581941835.8795102
600	3	11	13	2114	0.2	-4781.257227432721	-4791.928827278714	-4788.338229331055	-4795.066947929538	1581941726.2148757
600	3	11	13	2115	0.4	-4552.638308561489	-4572.382075648114	-4563.404568633087	-4574.681531437136	1581941783.800302
600	3	11	13	2116	0.6	-4730.2484689967405	-4745.685646518572	-4747.911604104886	-4755.502173741146	1581942058.8173738
600	3	11	13	2117	0.8	-4914.203513383837	-4925.406879154761	-4926.903131811685	-4930.6931819085885	1581941782.5061674
600	3	11	13	2118	1.0	-4569.9661910162185	-4586.129578243079	-4582.050438505611	-4588.168490369242	1581941659.6906214
600	3	12	6	2119	0.0	-4847.513066268511	-4858.892439035035	-4859.45629937076	-4862.986343581759	1581941776.0947573
600	3	12	6	2120	0.2	-4708.578660411848	-4724.3156872445115	-4724.490114609546	-4728.909842516672	1581941952.7905009
600	3	12	6	2121	0.4	-4928.177878660648	-4941.990655485896	-4947.507951801157	-4951.187489293343	1581941901.2433207
600	3	12	6	2122	0.6	-4646.797726444293	-4670.386420061497	-4680.115001998292	-4686.733945655655	1581941948.3504214
600	3	12	6	2123	0.8	-4819.131144812523	-4837.328930306011	-4836.947696482265	-4845.364120833767	1581942030.7166147
600	3	12	6	2124	1.0	-4900.228297625059	-4912.961380113445	-4927.9270756838205	-4931.2532264108695	1581941723.586102
600	3	13	10	2125	0.0	-4899.871464260617	-4912.1185959530185	-4907.704557270926	-4915.80074694179	1581941756.3214498
600	3	13	10	2126	0.2	-4690.180326085365	-4698.522409917494	-4696.721181363098	-4701.025496378899	1581941988.0442479
600	3	13	10	2127	0.4	-4699.000422918863	-4711.605176180643	-4709.299085963095	-4714.1018313632485	1581941743.8439572
600	3	13	10	2128	0.6	-4602.012392745249	-4607.204189028517	-4602.868130460702	-4611.144524855184	1581942245.1994855
600	3	13	10	2129	0.8	-4748.392063040937	-4771.101220282618	-4763.177892936072	-4775.618909264798	1581941770.9337149
600	3	13	10	2130	1.0	-4583.518072229957	-4590.429616802132	-4585.597552453311	-4590.815406605933	1581941732.4295406
600	3	14	23	2131	0.0	-4562.906499972005	-4581.895782088264	-4572.414296242332	-4584.996478229641	1581942111.7174323
600	3	14	23	2132	0.2	-4647.240128604578	-4655.693783269027	-4654.051701646753	-4658.948269294953	1581941844.448004
600	3	14	23	2133	0.4	-4907.970358712863	-4920.543800369911	-4911.165939565691	-4921.267370618717	1581942120.4817016
600	3	14	23	2134	0.6	-4990.449836646258	-5001.992782845044	-5007.801591758045	-5014.664005334028	1581942177.3178217
600	3	14	23	2135	0.8	-4874.789391508322	-4890.860457390256	-4913.2649594795585	-4923.151929106374	1581941859.2536106
600	3	14	23	2136	1.0	-4808.870928766717	-4822.3575224541055	-4814.386679849413	-4824.027667916401	1581941996.5009792
600	3	15	12	2137	0.0	-4833.7358966913425	-4848.801156365877	-4849.4270319697025	-4856.673628658378	1581941813.4424949
600	3	15	12	2138	0.2	-4882.011438414461	-4898.7526196291055	-4895.088193987918	-4902.886766672733	1581941843.4035096
600	3	15	12	2139	0.4	-4868.067608341465	-4874.399227264852	-4863.744481573248	-4868.14921394442	1581941925.8904767
600	3	15	12	2140	0.6	-4453.957615911971	-4474.933755961411	-4466.968709028008	-4480.971185175942	1581942085.221609
600	3	15	12	2141	0.8	-4633.936728554017	-4657.870955508844	-4671.279407997296	-4676.387571699987	1581941850.433239
600	3	15	12	2142	1.0	-4388.006357799808	-4400.278310272782	-4398.047203006567	-4405.7424792734655	1581942023.1636677
600	3	16	7	2143	0.0	-4680.97653000327	-4693.2673092535415	-4696.263754217988	-4703.149015550037	1581941988.0010247
600	3	16	7	2144	0.2	-4474.000869762888	-4485.241803267007	-4491.632094122324	-4493.301058313133	1581942001.4930823
600	3	16	7	2145	0.4	-4816.049670922428	-4821.512045252617	-4813.793013147464	-4816.768511820417	1581991475.7301478
600	3	16	7	2146	0.6	-4541.855370795399	-4556.779323481996	-4552.267409582073	-4560.794400754293	1581991481.95362
600	3	16	7	2147	0.8	-4737.6885765388015	-4747.461283039436	-4753.82427673152	-4756.0034930609	1581991464.983679
600	3	16	7	2148	1.0	-4471.647925611368	-4496.123840574778	-4493.1780519470485	-4502.040503088967	1581941973.3683763
600	3	17	10	2149	0.0	-4670.772903167092	-4687.1926817825515	-4680.863922887914	-4691.903956763275	1581941864.5505266
600	3	17	10	2150	0.2	-4394.1703909672615	-4400.098018859492	-4400.941707238023	-4404.564676114111	1581941972.155783
600	3	17	10	2151	0.4	-4591.485949172071	-4600.957130458984	-4602.157774370182	-4605.446442404711	1581941874.4441981
600	3	17	10	2152	0.6	-4836.2423534066575	-4856.020699015788	-4847.099116286675	-4857.792242327274	1581941930.7954
600	3	17	10	2153	0.8	-4558.350088021534	-4570.902206517214	-4580.438642497171	-4588.152001067337	1581941877.648727
600	3	17	10	2154	1.0	-4181.704054302413	-4186.226614765095	-4186.630874131535	-4187.063004449283	1581941928.7589808
600	3	18	13	2155	0.0	-5105.059780256586	-5117.128132385197	-5109.806278010623	-5119.561734920374	1581942030.0428193
600	3	18	13	2156	0.2	-4636.912133842441	-4645.903097301493	-4641.998695575201	-4647.439041802478	1581942035.5133598
600	3	18	13	2157	0.4	-4233.223760842889	-4242.36201980359	-4233.368323184075	-4237.9941099451125	1581942044.6388881
600	3	18	13	2158	0.6	-4581.479212937141	-4594.560393540203	-4599.6028108620485	-4602.359277310894	1581941935.828187
600	3	18	13	2159	0.8	-4911.381058550897	-4923.275782586365	-4918.292809322407	-4926.269997735038	1581942056.7049193
600	3	18	13	2160	1.0	-4234.629914980312	-4242.454837643654	-4241.334695937416	-4245.131835168202	1581941887.3013809
600	3	19	19	2161	0.0	-5095.212819973524	-5111.85101847521	-5101.447855972447	-5114.640804232898	1581942049.683624
600	3	19	19	2162	0.2	-4524.172139110578	-4537.3944398150925	-4532.626147262337	-4540.366169842138	1581941983.5772076
600	3	19	19	2163	0.4	-4376.051190561651	-4390.59063057878	-4380.163298776302	-4391.751760987127	1581941971.8711717
600	3	19	19	2164	0.6	-4801.139701188999	-4815.660366597409	-4813.204976499964	-4822.422593759107	1581941924.070649
600	3	19	19	2165	0.8	-4671.518716684479	-4682.075655963451	-4678.7202109237705	-4686.2765124309635	1581942067.8888686
600	3	19	19	2166	1.0	-4761.721824103745	-4771.318763493449	-4789.024932071155	-4791.558644877602	1581941894.2107613
600	3	20	13	2167	0.0	-4630.05400523417	-4646.868209368242	-4638.022867499936	-4649.463113324075	1581942063.769069
600	3	20	13	2168	0.2	-4640.408616914091	-4652.930677744322	-4648.765983990271	-4656.953016534573	1581942073.9057703
600	3	20	13	2169	0.4	-4520.545233775346	-4534.4159329122995	-4543.866748968761	-4550.461567006394	1581942007.4693701
600	3	20	13	2170	0.6	-4680.193058644689	-4699.281861380743	-4692.592235593697	-4704.075626299151	1581942790.8690693
600	3	20	13	2171	0.8	-4369.5449728391495	-4379.774366763913	-4369.35234654398	-4378.22935299271	1581942062.375126
600	3	20	13	2172	1.0	-4885.922587875639	-4904.1540313624855	-4915.797614048559	-4919.272057662149	1581941960.1404018
600	3	21	15	2173	0.0	-5001.776286411581	-5009.181318988054	-5011.7288651955705	-5017.5930428365555	1581942237.4454463
600	3	21	15	2174	0.2	-4598.328057199501	-4607.606933055451	-4625.55335501697	-4628.502284167442	1581942031.0941992
600	3	21	15	2175	0.4	-4783.456240569954	-4796.83100433629	-4792.18944509695	-4799.624513421602	1581942029.231772
